matchId,teamId,playerId,number,tries,metresGained,carries,defendersBeaten,cleanBreaks,passes,offloads,turnoversConceded,tryAssists,points,tackles,missedTackles,turnoversWon,kicksInPlay,conversions,penaltyGoals,dropGoals,throwsWon,lineoutsWon,lineoutSteals,penaltiesConceded,redCards,yellowCards
933893,91,34444,6,0,12,5,1,0,4,0,1,0,0,5,1,0,0,0,0,0,0,3,0,1,0,0
933893,91,37618,9,0,23,6,2,0,57,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
933893,91,39093,22,0,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
933894,93,11612,10,0,44,8,0,0,29,0,2,1,8,2,0,0,11,4,0,0,0,1,0,0,0,0
933894,93,11627,22,0,58,10,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
933894,93,19178,18,0,26,4,2,1,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
933894,93,19889,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
933894,93,21736,4,0,15,9,1,0,5,0,2,0,0,16,3,0,0,0,0,0,0,2,0,1,0,0
933894,93,23342,2,0,18,8,1,0,4,0,0,0,0,8,7,0,0,0,0,0,6,0,0,0,0,0
933894,93,23535,13,0,54,12,0,0,4,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0
933894,93,23586,16,0,13,6,0,0,4,0,0,0,0,7,1,2,0,0,0,0,2,0,1,0,0,0
933894,93,24946,15,1,51,9,2,0,5,1,0,0,5,4,1,0,4,0,0,0,1,0,0,0,0,0
933894,93,24952,7,0,34,8,1,2,2,0,2,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0
933894,93,26122,3,0,3,3,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
933894,93,26126,17,0,3,5,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,1
933894,93,26150,14,1,83,8,8,2,8,1,0,0,5,11,4,1,1,0,0,0,0,0,0,0,0,0
933894,93,26164,19,0,10,2,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
933894,93,26219,9,0,9,4,0,0,84,1,2,2,0,4,2,0,4,0,0,0,0,0,0,0,0,0
933894,93,28115,6,0,16,9,1,0,1,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,0
933894,93,28156,11,1,117,11,2,3,4,0,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0
933894,93,29510,8,0,120,21,4,2,8,4,2,0,0,6,1,0,0,0,0,0,0,2,0,1,0,0
933894,93,32975,23,0,2,3,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
933894,93,32986,21,0,5,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
933894,93,34449,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933894,93,34992,5,0,19,3,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
933894,93,37950,12,1,36,6,2,1,4,1,2,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0
933894,96,10419,5,0,42,7,3,1,6,2,2,0,0,14,4,1,0,0,0,0,0,3,0,1,0,0
933894,96,10421,21,0,0,1,0,0,17,0,0,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0
933894,96,18808,2,0,1,4,0,0,1,0,0,0,0,10,2,0,0,0,0,0,4,0,0,2,0,0
933894,96,19299,1,0,1,6,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0
933894,96,20763,4,0,36,10,0,0,6,1,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
933894,96,21055,9,0,13,2,0,0,65,2,0,1,0,9,2,0,1,0,0,0,0,0,0,1,0,0
933894,96,21077,10,0,68,12,7,0,22,0,0,1,9,10,1,0,8,3,1,0,0,0,0,1,0,0
933894,96,22369,18,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
933894,96,23396,22,0,6,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
933894,96,26115,14,0,54,8,2,1,5,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
933894,96,26898,6,1,37,11,3,0,10,2,4,0,5,14,3,2,1,0,0,0,0,2,1,0,0,0
933894,96,27498,7,0,41,9,1,0,2,1,1,0,0,23,2,2,0,0,0,0,0,0,0,0,0,0
933894,96,28158,13,0,17,6,0,0,7,2,0,1,0,12,3,0,0,0,0,0,0,0,0,0,0,0
933894,96,29249,8,0,30,6,0,0,3,1,0,0,0,11,4,1,0,0,0,0,0,0,0,0,0,0
933894,96,30783,11,3,118,9,5,2,3,1,0,0,15,2,4,0,0,0,0,0,0,0,0,0,0,0
933894,96,31087,16,0,4,1,1,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0
933894,96,32982,3,0,12,5,1,0,6,1,1,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0
933894,96,34450,15,1,54,9,2,0,14,0,2,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0
933894,96,34452,12,0,51,10,9,1,6,1,1,0,0,17,2,0,2,0,0,0,0,0,0,0,0,0
933894,96,36009,19,0,3,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
933894,96,37604,20,0,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
933894,96,37620,17,0,5,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1
933894,96,39119,23,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
933895,150,11161,1,0,6,6,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0
933895,150,17209,9,0,20,5,0,0,55,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0
933895,150,19595,5,0,5,3,0,0,8,0,1,0,0,15,2,1,0,0,0,0,0,8,1,0,0,0
933895,150,21457,22,1,6,2,2,1,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
933895,150,21988,14,2,55,11,2,2,4,1,0,1,10,9,4,1,2,0,0,0,0,0,0,1,0,0
933895,150,22126,8,1,57,9,3,0,2,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0
933895,150,22494,2,0,2,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0,9,0,0,1,0,0
933895,150,25565,3,0,9,5,3,0,4,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
933895,150,25604,17,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
933895,150,26101,10,0,5,3,2,0,13,0,1,0,9,0,0,0,3,3,1,0,0,0,0,0,0,0
933895,150,26163,12,1,45,9,1,2,11,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
933895,150,26989,6,0,27,10,0,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0
933895,150,27287,21,0,7,2,0,0,18,0,0,2,8,3,1,0,3,4,0,0,0,0,0,0,0,0
933895,150,27781,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0
933895,150,27785,18,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
933895,150,29528,23,1,13,3,0,0,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0
933895,150,32082,7,2,15,7,0,0,9,0,1,0,10,12,1,1,0,0,0,0,0,0,0,1,0,0
933895,150,32171,11,1,57,5,1,0,5,1,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0
933895,150,33500,15,0,60,10,2,2,9,1,2,1,0,6,0,1,2,0,0,0,0,0,0,0,0,0
933895,150,34524,4,0,8,10,1,0,11,1,0,0,0,5,3,0,0,0,0,0,0,9,1,1,0,0
933895,150,34987,13,0,24,8,1,1,11,1,2,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0
933895,150,35943,20,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
933895,150,59094,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
933895,3600,9023,10,0,13,6,0,0,16,0,0,0,11,2,2,0,6,4,1,0,0,0,0,0,0,0
933895,3600,20725,22,0,24,2,0,1,3,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
933895,3600,21068,2,0,0,3,0,0,2,0,1,0,0,4,3,0,0,0,0,0,3,0,0,1,0,0
933895,3600,21731,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
933895,3600,22539,13,0,78,11,5,1,4,0,1,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0
933895,3600,23337,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
933895,3600,23604,5,0,4,1,0,0,2,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0
933895,3600,24703,7,2,40,6,3,0,2,1,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0
933895,3600,24953,9,0,0,0,0,0,36,0,0,1,0,8,0,0,5,0,0,0,0,0,0,0,0,0
933895,3600,28194,3,0,14,6,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0
933895,3600,29511,16,1,4,7,0,0,1,0,0,0,5,5,1,0,0,0,0,0,6,0,0,0,0,0
933895,3600,30895,20,0,12,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
933895,3600,31444,12,0,12,2,1,0,5,0,0,0,0,9,1,0,2,0,0,0,0,0,0,1,0,0
933895,3600,32910,4,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
933895,3600,33903,8,0,42,7,6,0,4,0,0,0,0,15,0,1,0,0,0,0,0,3,0,1,0,0
933895,3600,33905,14,1,37,5,1,0,5,0,1,0,5,6,0,1,0,0,0,0,0,0,0,1,0,0
933895,3600,36012,21,0,6,2,0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933895,3600,37583,23,0,13,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933895,3600,39090,19,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
933895,3600,39113,11,0,7,6,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
933895,3600,39118,15,0,16,5,4,2,6,1,1,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0
933895,3600,39206,1,0,8,3,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
933895,3600,43727,6,1,84,5,1,1,1,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0
933896,73,20087,11,0,34,3,3,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
933896,73,20543,10,1,33,6,0,0,15,0,0,0,13,5,0,0,8,1,2,0,0,0,0,0,0,0
933896,73,20717,6,0,29,7,0,0,7,0,0,0,0,8,1,0,0,0,0,0,0,1,1,2,0,0
933896,73,20898,14,1,20,6,2,0,6,1,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0
933896,73,21779,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
933896,73,21861,5,0,3,3,0,0,3,0,1,0,0,10,2,0,1,0,0,0,0,2,0,0,0,0
933896,73,21895,16,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
933896,73,22298,15,0,67,9,3,0,8,0,2,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
933896,73,23361,3,0,1,4,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
933896,73,23495,21,0,9,5,3,0,28,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
933896,73,25471,9,0,8,1,0,0,66,0,0,2,0,3,3,0,10,0,0,0,0,0,0,0,0,0
933896,73,26172,23,0,5,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
933896,73,26706,8,0,20,7,3,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
933896,73,27189,20,0,22,7,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
933896,73,27649,12,0,37,9,4,0,12,0,3,0,0,13,3,1,7,0,0,0,0,0,0,0,0,0
933896,73,27655,13,0,50,7,1,2,4,0,1,0,2,3,1,0,3,1,0,0,0,0,0,0,0,0
933896,73,27796,17,0,7,8,0,0,7,0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0
933896,73,28112,2,1,19,6,1,1,4,0,0,0,5,10,2,0,0,0,0,0,11,0,0,2,0,0
933896,73,32101,4,0,18,7,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0
933896,73,32782,7,1,25,12,4,1,6,1,0,0,5,17,2,2,0,0,0,0,0,1,0,2,0,0
933896,73,33334,18,1,14,6,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
933896,73,39127,19,0,30,5,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
933896,73,55897,22,0,14,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
933896,95,10095,5,0,4,4,0,0,2,0,1,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0
933896,95,11580,9,0,8,2,0,0,56,0,1,3,0,2,1,0,5,0,0,0,0,0,0,1,0,0
933896,95,19788,16,0,12,3,0,0,2,0,0,0,0,7,7,0,1,0,0,0,12,0,0,0,0,0
933896,95,22229,10,1,35,6,5,1,18,0,2,2,5,3,1,0,7,0,0,0,0,0,0,1,0,1
933896,95,22732,8,1,56,13,2,0,5,0,1,0,5,20,2,1,0,0,0,0,0,5,0,0,0,0
933896,95,23562,11,2,37,7,0,0,5,0,1,0,10,6,1,1,2,0,0,0,0,0,0,1,0,0
933896,95,23721,3,0,0,3,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
933896,95,24940,17,0,0,2,0,0,3,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
933896,95,26111,7,0,18,7,0,0,4,1,0,0,0,13,1,0,2,0,0,0,0,2,0,2,0,0
933896,95,26174,2,0,10,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
933896,95,28165,12,0,64,15,4,1,8,4,1,0,0,11,4,2,0,0,0,0,0,0,0,1,0,0
933896,95,29400,13,0,24,7,1,0,3,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
933896,95,31430,21,0,15,2,2,0,17,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
933896,95,32694,1,0,5,3,0,0,3,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
933896,95,34474,15,1,114,14,3,1,4,0,3,1,18,2,2,0,7,5,1,0,0,0,0,0,0,0
933896,95,37605,6,1,21,9,1,0,5,1,0,0,5,15,2,0,0,0,0,0,0,0,0,1,0,0
933896,95,38247,14,0,52,7,3,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,0,0,0
933896,95,39086,4,0,1,2,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0
933896,95,39112,19,0,0,4,0,0,4,1,0,0,0,7,2,0,0,0,0,0,0,4,0,1,0,0
933896,95,39202,18,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
933896,95,40107,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933896,95,56228,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
933896,95,56234,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
933897,250,9680,10,0,4,4,3,0,11,1,2,0,4,6,2,0,9,2,0,0,0,0,0,3,0,0
933897,250,21369,18,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
933897,250,21856,17,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
933897,250,24967,6,0,37,10,1,0,6,2,1,0,0,8,0,1,0,0,0,0,0,2,1,0,0,0
933897,250,24968,16,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0
933897,250,25509,8,1,49,16,3,0,6,0,1,0,5,8,0,1,1,0,0,0,0,0,0,1,0,0
933897,250,25639,2,0,22,5,0,0,2,1,1,0,0,5,1,0,0,0,0,0,15,0,0,0,0,0
933897,250,25683,7,0,20,4,0,0,6,0,1,1,0,16,3,2,0,0,0,0,0,0,0,0,0,0
933897,250,26848,19,0,0,1,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
933897,250,27376,9,0,13,4,1,0,46,0,1,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0
933897,250,28868,11,0,6,5,2,0,1,0,0,0,0,3,1,2,2,0,0,0,0,0,0,1,0,0
933897,250,28869,15,0,10,6,1,0,5,1,0,0,0,3,4,0,3,0,0,0,0,0,0,2,0,0
933897,250,31908,3,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
933897,250,32110,13,2,41,6,1,1,1,0,0,0,10,9,2,0,0,0,0,0,0,0,0,0,0,0
933897,250,32825,1,0,2,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0
933897,250,33294,21,0,16,4,2,0,14,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
933897,250,33920,20,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
933897,250,34132,4,0,9,2,0,0,7,0,1,0,0,6,1,0,0,0,0,0,0,8,0,1,0,0
933897,250,34228,5,0,7,4,0,0,2,0,0,0,0,12,0,1,0,0,0,0,0,5,1,2,0,1
933897,250,34819,23,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
933897,250,35771,12,0,15,3,0,1,10,1,1,2,0,12,2,1,1,0,0,0,0,0,0,2,0,0
933897,250,37907,14,1,13,6,0,0,3,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
933897,250,40527,22,0,10,2,0,0,4,0,0,0,3,2,2,0,2,0,1,0,0,0,0,0,0,0
933897,441,17230,10,0,1,3,0,0,15,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0
933897,441,21899,3,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0
933897,441,28180,21,0,8,2,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
933897,441,28519,9,0,46,10,1,0,45,1,2,0,9,4,0,0,10,3,1,0,0,0,0,0,0,0
933897,441,29322,11,0,42,6,3,1,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933897,441,29446,5,0,6,3,0,0,1,0,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
933897,441,30851,16,0,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
933897,441,31063,12,0,20,8,1,0,5,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0
933897,441,32283,22,0,16,4,1,1,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
933897,441,32751,17,0,6,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
933897,441,32824,15,0,14,4,0,0,6,0,2,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0
933897,441,32876,4,0,2,6,0,0,5,1,1,0,0,9,1,0,0,0,0,0,0,4,0,0,0,0
933897,441,33533,6,0,7,6,2,0,4,0,1,1,0,6,1,0,0,0,0,0,0,3,1,2,0,0
933897,441,34454,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
933897,441,34455,2,0,35,7,3,1,2,0,1,0,0,11,1,0,0,0,0,0,13,0,0,2,0,0
933897,441,34462,20,0,13,2,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0
933897,441,34647,8,0,34,6,1,1,4,2,0,0,0,6,1,1,0,0,0,0,0,2,0,0,0,0
933897,441,35272,18,0,10,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
933897,441,35673,7,0,17,5,0,0,4,1,1,0,0,9,2,0,0,0,0,0,0,1,0,1,0,1
933897,441,37102,19,1,3,5,0,0,2,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,0
933897,441,38793,13,1,58,8,3,3,1,0,2,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0
933897,441,40515,23,1,48,5,6,1,2,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0
933897,441,44020,14,0,57,7,2,0,5,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
933898,96,10421,21,0,0,2,0,0,39,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
933898,96,18808,2,1,14,7,2,0,5,0,2,2,5,14,0,1,0,0,0,0,11,0,0,0,0,0
933898,96,19299,1,0,1,4,2,0,2,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0
933898,96,20763,4,0,33,9,2,0,3,1,0,0,0,11,1,0,0,0,0,0,0,3,0,0,0,0
933898,96,21055,9,0,0,1,0,0,50,1,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0
933898,96,21077,10,0,40,6,5,1,26,0,3,0,10,6,2,1,8,5,0,0,0,0,0,1,0,0
933898,96,22369,17,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933898,96,23396,14,0,31,5,2,0,2,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0
933898,96,26898,6,0,19,5,2,0,6,1,1,0,0,7,0,2,0,0,0,0,0,2,0,0,0,0
933898,96,27498,7,0,4,8,0,0,8,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0
933898,96,28158,13,1,16,6,1,1,2,0,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0
933898,96,29249,8,0,9,11,1,0,5,0,0,0,0,9,0,1,0,0,0,0,0,1,0,2,0,0
933898,96,30783,11,2,69,12,9,1,3,0,0,0,10,3,2,0,1,0,0,0,0,0,0,2,0,0
933898,96,31087,16,0,12,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
933898,96,32977,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933898,96,32982,3,0,4,4,0,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
933898,96,34450,15,0,25,6,3,1,7,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
933898,96,34452,12,0,31,7,3,0,4,0,2,0,0,9,1,0,1,0,0,0,0,0,0,2,0,0
933898,96,35714,19,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
933898,96,36019,18,0,24,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
933898,96,36020,5,0,24,9,0,0,8,0,1,0,0,14,1,0,0,0,0,0,0,6,0,0,0,0
933898,96,37604,20,1,20,11,1,0,4,0,0,0,5,5,0,1,0,0,0,0,0,2,0,2,0,0
933898,96,56807,22,0,2,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
933898,150,19595,5,0,16,10,0,0,6,0,1,0,0,15,2,1,1,0,0,0,0,4,1,0,0,0
933898,150,19813,18,0,1,1,0,0,2,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0
933898,150,21457,22,0,3,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
933898,150,21988,15,0,52,7,1,0,5,1,0,0,0,2,2,0,3,0,0,0,0,0,0,1,0,0
933898,150,22494,2,0,1,2,1,0,1,0,0,0,0,6,1,0,0,0,0,0,4,0,0,1,0,0
933898,150,24997,3,0,0,3,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
933898,150,25604,1,0,6,9,0,0,4,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
933898,150,26101,10,0,14,8,1,0,12,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0
933898,150,26163,12,0,38,11,3,0,7,2,1,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0
933898,150,27287,9,1,12,5,1,0,64,0,1,0,12,8,2,0,12,2,1,0,0,0,0,0,0,0
933898,150,27779,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
933898,150,27781,16,0,6,4,0,0,0,0,0,0,0,12,1,0,0,0,0,0,7,0,0,0,0,0
933898,150,28977,20,0,6,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
933898,150,29303,21,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
933898,150,29528,14,0,30,5,4,1,1,0,1,0,0,8,5,1,0,0,0,0,0,0,0,1,0,0
933898,150,32082,7,0,3,7,2,0,5,1,1,0,0,13,6,1,0,0,0,0,0,0,0,1,0,0
933898,150,32158,6,0,34,9,0,0,1,0,0,1,0,20,2,1,0,0,0,0,0,0,0,0,0,0
933898,150,32171,11,1,56,6,4,1,5,1,1,0,5,6,1,1,1,0,0,0,0,0,0,1,0,0
933898,150,34524,19,0,12,4,0,0,6,1,0,0,0,8,3,0,0,0,0,0,0,3,2,1,0,0
933898,150,34987,13,0,14,4,0,0,4,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0
933898,150,35943,8,0,38,5,1,1,8,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
933898,150,56357,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933898,150,59094,4,0,2,2,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0
933899,91,11609,7,0,13,5,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
933899,91,18804,4,0,10,12,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0
933899,91,18813,9,0,3,2,2,0,93,0,2,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0
933899,91,19386,3,0,3,2,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0
933899,91,21740,15,0,8,7,0,0,12,0,0,0,9,3,2,0,8,3,1,0,0,1,0,0,0,0
933899,91,22478,10,1,8,4,0,0,24,1,1,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0
933899,91,23335,1,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
933899,91,23599,23,0,10,3,0,0,3,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0
933899,91,23613,13,0,4,3,2,0,5,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0
933899,91,27640,16,0,11,4,3,1,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0
933899,91,28904,5,0,1,5,1,0,5,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
933899,91,28969,8,0,20,10,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
933899,91,29517,2,0,2,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0
